code,name,market,big_theme,primary_theme,secondary_theme_1,secondary_theme_2,secondary_theme_3,industry,legacy_theme_count,legacy_theme_all,event_theme_all,classification_source,confidence
497570,TIGER 미국필라델피아AI반도체나스닥,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
497780,KoAct 미국천연가스인프라액티브,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
497880,SOL CD금리&머니마켓액티브,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
498050,HANARO 바이오코리아액티브,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
498180,파워 종합채권(AA-이상)액티브,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
498270,KIWOOM 미국양자컴퓨팅,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
498400,KODEX 200타겟위클리커버드콜,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
498410,KODEX 금융고배당TOP10타겟위클리커버드콜,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
498610,RISE 인도디지털성장,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
498860,RISE 코리아금융고배당,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
499150,SOL 미국S&P500엔화노출(H),KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
499660,TIGER CD금리플러스액티브(합성),KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
500023,신한 콩 선물 ETN(H),KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
500024,신한 인버스 콩 선물 ETN(H),KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
500029,신한 레버리지 은 선물 ETN(H),KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
500030,신한 인버스 2X 은 선물 ETN(H),KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
500035,신한 레버리지 미국달러 선물 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
500036,신한 인버스 2X 미국달러 선물 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
500037,신한 레버리지 금 선물 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
500038,신한 인버스 2X 금 선물 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
500040,신한 레버리지 구리 선물 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
500041,신한 인버스 2X 구리 선물 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
500050,신한 레버리지 S&P500 선물 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
500051,신한 인버스 2X S&P500 선물 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
500061,신한 인버스 코스피 200 선물 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
500063,신한 인버스 코스닥 150 선물 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
500067,신한 레버리지 10년 국채선물 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
500068,신한 인버스 2X 10년 국채선물 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
500069,신한 레버리지 코스피 200 선물 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
500071,신한 레버리지 코스닥 150 선물 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
500072,신한 인버스 2X 코스닥 150 선물 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
500085,신한 코스피 200 TR ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
500086,신한 코스닥 150 TR ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
500091,신한 33-12 국고채 플러스 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
500093,신한 블룸버그 레버리지 WTI원유선물 ETN B,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
500094,신한 블룸버그 인버스2X WTI원유선물 ETN B,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
500095,신한 S&P500 VIX S/T 선물 ETN E,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
500096,신한 인버스2X 천연가스 선물 ETN B,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
500097,신한 레버리지 Russell 2000 ETN B,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
500098,신한 인버스 2X Russell 2000 ETN B,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
500099,신한 WTI원유 선물 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
500100,신한 금 선물 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
500101,신한 블룸버그 천연가스 선물 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
500102,신한 블룸버그 2X 천연가스 선물 ETN B,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
510027,대신 인버스 2X 코스닥 150 선물 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
510043,대신 인버스 천연가스 선물 ETN(H) B,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
510044,대신 레버리지 미국달러 선물 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
510045,대신 인버스 2X 미국달러 선물 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
520037,미래에셋 코스피200 선물 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
520038,미래에셋 인버스 코스피200 선물 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
520039,미래에셋 코스닥150 선물 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
520040,미래에셋 인버스 코스닥150 선물 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
520046,미래에셋 레버리지 옥수수 선물 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
520047,미래에셋 인버스 2X 옥수수 선물 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
520054,미래에셋 레버리지 코스피200 선물 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
520056,미래에셋 레버리지 코스닥150 선물 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
520057,미래에셋 인버스 2X 코스닥150 선물 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
520064,미래에셋 2X 미국채울트라30년 선물 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
520065,미래에셋 -2X 미국채울트라30년 선물 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
520066,미래에셋 KRX금현물 Auto-KO-C 2810-01 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
520072,미래에셋 미국 AI TOP3 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
520073,미래에셋 레버리지 미국 AI TOP3 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
520074,미래에셋 미국 방위산업 TOP3 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
520075,미래에셋 레버리지 미국 방위산업 TOP3 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
520076,미래에셋 1.5X 천연가스 선물 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
520077,미래에셋 -1.5X 천연가스 선물 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
520078,미래에셋 미국 제약 TOP3 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
520079,미래에셋 레버리지 미국 제약 TOP3 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
520080,미래에셋 미국 테크&반도체 TOP3 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
520081,미래에셋 2X 미국 테크&반도체 TOP3 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
520082,미래에셋 미국 자율주행대표기업 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
520083,미래에셋 2X 미국 자율주행대표기업 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
520084,미래에셋 -2X 미국 자율주행대표기업 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
520085,미래에셋 -2X 미국 AI TOP3 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
520086,미래에셋-0.5X S&P500 VIX S/T선물 ETN(H)B,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
520087,미래에셋 레버리지 KRX 금현물 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
520088,미래에셋 S&P500 VIX S/T 선물 ETN(H),KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
520089,미래에셋 CAPE 실러 US Core Sector ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
520090,미래에셋 천연가스 선물 ETN B,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
520091,미래에셋 인버스 천연가스 선물 ETN B,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
520092,미래에셋 레버리지 은 선물 ETN B,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
520093,미래에셋 인버스 2X 은 선물 ETN B,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
520094,미래에셋 CD금리 플러스 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
520095,미래에셋 레버리지 WTI원유 선물 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
520096,미래에셋 인버스 2X WTI원유 선물 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
520097,미래에셋 1.5X S&P500 VIX S/T선물 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
520098,미래에셋 레버리지 반도체 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
520099,미래에셋 인버스 2X 반도체 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
520100,미래에셋 레버리지 삼성전자 단일종목 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
520101,미래에셋 레버리지 SK하이닉스 단일종목ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
520102,미래에셋 인버스 2X 코스피200 선물 ETN B,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
530031,삼성 레버리지 WTI원유 선물 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
530055,삼성 레버리지 금 선물 ETN(H),KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
530056,삼성 인버스 2X 금 선물 ETN(H),KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
530060,삼성 코스피 양매도 5% OTM ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
530061,삼성 레버리지 은 선물 ETN(H),KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
530062,삼성 인버스 2X 은 선물 ETN(H),KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
530063,삼성 레버리지 구리 선물 ETN(H),KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
530064,삼성 인버스 2X 구리 선물 ETN(H),KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
530067,삼성 KRX 금현물 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
530092,삼성 인버스 코스피 200 선물 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
530094,삼성 인버스 코스닥 150 선물 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
530095,삼성 구리 선물 ETN(H),KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
530096,삼성 인버스 구리 선물 ETN(H),KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
530104,삼성 레버리지 코스피200 선물 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
530106,삼성 레버리지 코스닥150 선물 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
530107,삼성 인버스 2X 코스닥150 선물 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
530112,삼성 S&P500 TR ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
530113,삼성 레버리지 S&P500 선물 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
530114,삼성 인버스 2X S&P500 선물 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
530115,삼성 레버리지 나스닥 100 TR ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
530116,삼성 인버스 2X 나스닥 100 TR ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
530117,삼성 코스피 200 TR ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
530118,삼성 코스닥 150 TR ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
530119,삼성 레버리지 항셍테크 TR ETN(H) B,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
530120,삼성 나스닥 100 TR ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
530121,삼성 항셍테크 TR ETN(H) B,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
530122,삼성 인버스 2X 항셍테크 TR ETN(H) B,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
530123,삼성 일본니케이225선물 ETN(H),KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
530124,삼성 레버리지 일본니케이225선물 ETN(H),KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
530125,삼성 인버스 2X 일본니케이225선물 ETN(H),KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
530126,삼성 코리아 밸류업 TR ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
530127,삼성 미국다우존스 TR ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
530128,삼성 레버리지 미국다우존스 선물 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
530129,삼성 인버스 2X 미국다우존스 선물 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
530130,삼성 S&P500 VIX S/T 선물 ETN B,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
530131,삼성 인버스0.5X S&P500 VIX S/T선물 ETN B,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
530132,삼성 블룸버그 WTI원유 선물 ETN B,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
530133,삼성 블룸버그 레버리지 WTI원유선물 ETN B,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
530134,삼성 블룸버그 인버스2X WTI원유선물 ETN B,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
530135,삼성 인버스 China A50 선물 ETN(H) B,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
530136,삼성 인버스 2X 천연가스 선물 ETN D,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
530137,삼성 KRX 2차전지 TOP10 TR ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
530138,삼성 KRX 레버리지 2차전지 TOP10 TR ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
530139,삼성 iSelect 조선 TOP10 TR ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
530140,삼성 iSelect 레버리지 조선 TOP10 TR ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
530141,삼성 중국 자동차 TOP5 TR ETN(H),KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
530142,삼성 중국 AI 테크 TOP5 TR ETN(H),KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
530143,삼성 인버스 2X 은 선물 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
530145,삼성 레버리지 천연가스 선물 ETN D,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
550041,N2 미국 IT TOP5 ETN(H),KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
550069,N2 레버리지 구리 선물 ETN(H),KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
550070,N2 인버스 레버리지 구리 선물 ETN(H),KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
550082,N2 KIS CD금리투자 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
550084,N2 코스피 200 TR ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
550085,N2 코스닥 150 TR ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
550087,N2 선진국 1등주 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
550088,N2 월간 레버리지 선진국 1등주 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
550089,N2 월간 레버리지 코스피 200 선물 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
550091,N2 방위산업 Top5 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
550092,N2 월간 레버리지 방위산업 Top5 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
550093,N2 전력인프라 Top5 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
550095,N2 레버리지 국채10년 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
550096,N2 레버리지 국채30년 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
550097,N2 레버리지 코스닥150 선물 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
550098,N2 인버스 2X 코스닥150 선물 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
550099,N2 레버리지 천연가스 선물 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
550100,N2 인버스 2X 천연가스 선물 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
570019,한투 코스피양매도5%OTM ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
570022,한투 레버리지S&P500선물 ETN(H),KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
570023,한투 인버스2XS&P500선물 ETN(H),KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
570029,한투 코스피양매도3%OTM ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
570047,한투 FTSE100 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
570050,한투 S&P500선물 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
570051,한투 나스닥100 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
570063,한투 베트남VN30선물 ETN(H),KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
570064,한투 인버스베트남VN30선물 ETN(H),KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
570065,한투 레버리지베트남VN30선물 ETN(H),KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
570066,한투 인버스2X베트남VN30 선물 ETN(H),KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
570069,한투 레버리지플래티넘선물 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
570070,한투 인버스2X플래티넘선물 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
570071,한투 구리선물 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
570072,한투 레버리지구리선물 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
570073,한투 인버스2X구리선물 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
570074,한투 유럽탄소배출권선물 ETN(H),KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
570081,한투 레버리지코스닥150선물 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
570082,한투 인버스2X코스닥150선물 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
570085,한투 인도네시아대표원자재 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
570090,한투 KIS CD금리투자 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
570091,한투 인버스유로스탁스50 ETN(H) C,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
570092,한투 인버스2X유로스탁스50 ETN(H) B,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
570094,한투 일본엔선물 ETN C,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
570095,한투 레버리지일본엔선물 ETN C,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
570096,한투 인버스2X일본엔선물 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
570097,한투 엔달러선물 ETN(H),KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
570098,한투 레버리지엔달러선물 ETN(H),KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
570099,한투 인버스2X엔달러 선물 ETN(H),KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
570100,한투 일본종합상사TOP5 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
570101,한투 인버스나스닥100 ETN B,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
570102,한투 레버리지나스닥100 ETN B,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
570103,한투 인버스2X나스닥100 ETN B,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
570104,한투 일본니케이225선물 ETN(H),KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
570105,한투 인버스일본니케이225선물 ETN(H),KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
570106,한투 레버리지일본니케이225선물 ETN(H),KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
570107,한투 인버스2X일본니케이225선물 ETN(H),KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
570108,한투 레버리지국채30년 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
570109,한투 레버리지미국채30년 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
570110,한투 3X레버리지국채30년 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
570111,한투 3X레버리지미국채30년 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
570114,한투 S&P500 VIX S/T선물 ETN(H) B,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
570115,한투 인버스0.5X S&P500 VIX S/T선물 ETN B,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
570116,한투 레버리지WTI원유선물 ETN B,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
570117,한투 인버스2XWTI원유선물 ETN B,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
570118,한투 인버스2X천연가스선물 ETN B,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
570119,한투 인버스2X은선물 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
570120,한투 레버리지천연가스선물 ETN C,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
570121,한투 금선물 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
570122,한투 인버스금선물 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
570123,한투 은선물 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
570124,한투 인버스은선물 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
570125,한투 솔랙티브레버리지금선물 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
570126,한투 솔랙티브인버스2X금선물 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
570127,한투 인버스2X코스피200선물 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
580010,KB Wise 분할매매 ETN,KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
580032,KB 레버리지 구리 선물 ETN(H),KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
580033,KB 인버스 2X 구리 선물 ETN(H),KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
580034,KB 레버리지 FANG 플러스 ETN(H),KOSPI,기타·이벤트,업종:기타,,,,기타,0,,,industry_fallback,중간
